96,16,90,36.79
63,18,91,37.89
65,13,94,37.35
137,16,95,39.72
140,24,95,33.53
67,21,97,35.18
83,21,94,35.49
80,19,92,38.34
69,20,99,33.67
108,13,99,33.26
78,22,91,34.19
102,24,90,34.56
113,19,94,39.24
64,19,95,36.74
91,16,99,38.12
128,18,96,39.18
92,25,100,36.71
80,22,100,39.3
80,20,98,34.09
95,20,99,38.31
121,15,90,39.7
108,25,94,34.26
80,23,90,34.95
63,19,92,38.29
114,21,97,34.5
93,21,96,37.02
70,23,97,35.4
125,22,95,38.3
99,25,94,34.59
124,24,91,38.86
69,22,92,37.93
98,22,97,33.75
107,13,94,36.92
129,22,92,37.88
122,17,98,37.9
76,22,99,34.02
67,18,91,38.21
140,21,90,33.75
124,12,91,34.76
73,18,90,38.42
129,23,93,35.9
124,15,94,35.41
133,22,92,33.68
80,12,97,38.84
108,25,95,37.64
136,22,97,37.32
93,21,99,33.91
99,25,92,34.03
139,12,99,34.57
133,22,91,36.92
81,18,93,35.96
80,25,90,33.58
65,13,97,36.23
103,23,93,38.73
113,12,95,38.08
109,18,92,36.54
85,15,98,38.19
70,16,91,35.54
88,12,93,34.58
131,12,94,35.8
92,17,96,39.37
79,17,91,34.43
109,18,99,36.28
94,17,95,36.6
61,21,92,38.67
118,17,97,38.91
111,21,93,33.45
107,17,98,39.63
72,12,93,33.72
69,14,90,37.25
62,15,95,35.88
136,22,92,35.83
60,21,92,36.91
98,19,97,36.48
130,13,97,39.92
127,13,90,35.15
64,25,94,35.63
121,21,94,35.29
108,19,91,37.32
62,16,94,38.63
69,22,90,37.79
119,14,91,39.59
91,19,95,36.82
70,14,90,36.85
126,23,96,33.23
91,23,90,35.26
128,12,90,33.67
68,15,92,34.14
128,23,92,34.22
111,14,95,35.7
140,17,95,33.28
95,19,93,39.28
115,24,100,33.84
128,20,99,36.62
61,24,100,35.55
135,15,94,33.43
111,18,100,38.06
121,14,92,33.57
111,18,98,39.02
140,19,96,36.6
109,24,90,33.93
67,16,92,38.89
98,17,95,39.93
91,22,91,39.74
83,15,90,35.48
60,25,90,37.6
136,19,99,36.99
89,25,98,39.52
132,22,98,34.08
118,25,100,38.75
70,18,96,38.12
82,22,97,36.56
97,14,94,36.18
107,14,99,35.31
135,12,99,39.92
62,15,92,37.03
125,16,95,37.94
86,15,100,34.31
126,21,98,38.14
112,13,99,34.02
111,23,96,37.22
94,23,100,34.06
101,20,93,38.01
114,12,93,38.53
79,23,90,33.59
128,20,95,36.94
117,20,97,38.34
93,21,95,33.95
127,13,99,38.32
123,19,92,37.86
122,24,96,39
76,14,96,34.84
74,25,98,35.89
119,24,99,35.15
131,13,97,39.95
83,22,92,33.44
79,19,92,36.89
79,21,94,37.73
67,14,94,36.75
86,23,96,37.54
121,13,97,37.58
88,14,90,38.76
90,12,100,35.53
76,22,94,35.72
67,24,96,36.33
118,13,92,38.52
80,19,93,37.65
79,15,100,33.54
95,21,99,37.27
106,23,98,36.65
126,16,90,35.33
126,12,90,33.93
97,15,90,37.84
64,25,90,39.7
63,24,94,39.75
69,17,95,39.6
77,20,96,37.75
117,13,92,39.91
70,15,97,35.55
75,20,92,35.74
60,23,95,35.77
118,25,99,33.89
133,23,93,35.2
116,19,91,35.58
98,22,100,38.8
114,22,95,35.87
113,17,100,33.75
138,21,93,33.82
126,16,99,39.28
93,13,94,33.34
60,21,97,35.63
106,23,91,33.45
124,14,99,34.69
64,13,90,35.82
120,12,97,35.24
64,24,90,37.84
101,20,100,36.12
89,17,93,38.13
125,19,97,36.58
128,23,90,38.96
89,15,95,34.57
60,14,100,34.32
133,20,93,36.26
76,16,100,33.23
60,19,90,38.95
137,20,90,37.93
105,21,98,33.66
91,15,99,36.93
102,12,100,37.58
112,21,93,38.74
92,14,91,39.89
63,14,92,34.23
136,14,92,38.5
120,13,96,35.14
86,24,95,37.86
88,23,93,38.56
123,24,93,36.5
67,15,99,35.23
65,16,99,34.72
108,22,90,38.55
98,20,100,34.34
71,13,90,36.42
113,18,99,38.13
104,13,95,34.85
70,12,96,37.74
135,15,90,37.07
78,17,99,36.56
112,13,92,34.32
111,22,94,34.33
66,18,98,36.49
102,25,98,39.9
89,19,90,37.06
74,25,100,39.44
102,19,99,35.61
75,24,93,34.53
122,25,91,39.95
118,25,93,37.73
85,17,91,38.98
95,19,93,38.81
108,25,99,33.46
90,12,90,35.73
135,12,99,33.98
73,13,98,33.42
110,18,90,35.06
94,18,96,37.02
68,13,98,37.62
113,21,94,36.98
135,22,99,37.87
91,20,97,37.72
98,17,99,34.67
90,16,97,34.75
81,23,93,38.92
85,14,91,36.66
108,17,91,33.34
68,13,90,33.22
62,23,95,38.93
125,23,90,37.61
134,12,97,33.57
137,22,94,37.58
67,21,95,37.56
103,16,97,35.78
82,23,97,34.22
102,15,94,35.5
78,23,96,34.66
75,20,90,37.96
125,14,95,38.47
71,16,93,36.65
97,24,93,39.95
120,25,96,34.14
140,22,97,39.51
100,21,93,39.08
114,17,94,39.21
75,17,93,33.72
112,21,92,38.73
64,19,93,37.21
96,15,96,33.71
60,15,92,38.82
92,23,91,33.61
128,19,97,37.01
79,25,93,37.8
124,13,97,35.12
113,23,96,35.16
125,12,95,39.54
114,25,93,36.76
82,15,100,34.57
134,24,97,33.25
108,16,95,37.45
113,25,95,33.71
110,15,93,39.63
117,25,97,37.68
80,13,97,36.49
65,19,90,35.47
97,21,96,35.61
84,22,98,33.11
125,24,90,39.04
131,17,93,36.4
99,17,92,34.01
66,12,99,33.73
82,20,93,35.94
90,22,95,35.89
113,17,90,39.33
107,13,97,38.59
122,22,92,36.97
64,14,97,36.64
138,17,100,34.69
83,21,97,34.17
72,25,96,36.11
76,20,92,35.89
72,18,100,37.1
107,23,92,36.42
122,20,92,33.49
60,15,96,36.82
127,18,97,34.83
75,19,91,37.96
99,15,94,35.1
110,12,93,39.41
85,22,97,36.68
107,22,97,38.59
117,13,90,33.28
67,19,91,34.11
104,16,93,39.63
125,24,90,36.81
71,24,90,38.26
103,16,90,36
77,23,97,38.86
71,18,93,34.72
102,14,94,39.76
136,12,93,38.18
79,21,91,34.58
139,22,98,38.13
132,22,91,34.81
62,20,99,39.57
109,23,98,33.95
99,24,100,33.3
90,25,100,38.22
111,22,94,35.41
85,16,95,34.6
105,12,91,37.2
63,15,100,39.3
135,12,96,34.61
103,25,99,35.01
138,14,100,39.21
79,13,97,38.04
137,20,93,36.26
100,16,91,38.24
61,21,91,35.75
108,14,100,34.47
89,12,91,38.26
98,17,90,38.13
131,15,97,34.94
126,21,100,33.91
60,18,98,38.88
60,20,91,36.63
67,20,91,37.47
129,16,91,38.21
94,21,100,39.92
113,23,96,35.73
82,14,97,38.13
100,18,99,38.3
68,15,91,39.37
129,16,91,33.2
96,18,90,36.24
71,19,99,39.29
120,13,92,36.09
114,25,100,37.33
69,17,98,35.16
138,17,92,35.87
113,13,96,35.91
114,18,97,39.25
117,14,97,34.55
98,23,91,35.06
60,18,98,33.83
79,18,91,34.09
86,24,91,35.33
140,18,92,35.68
127,14,94,37.14
136,22,91,38.62
62,25,94,35.83
64,15,96,38.56
136,16,92,33.74
126,17,97,35.9
92,16,97,36.56
68,21,94,33.71
113,25,91,37.93
119,23,99,36.25
140,16,91,35.18
66,14,94,35.85
81,14,94,36.99
108,25,93,34.63
113,19,94,36.59
75,15,93,37.88
83,18,100,35.46
113,20,100,39.73
139,19,98,38.39
119,21,98,36.45
95,21,98,34.28
111,24,94,36.2
121,15,100,39.49
62,12,90,36.13
114,13,92,35.48
61,24,90,39.91
69,21,99,36.95
73,16,96,35.2
115,21,95,38.11
116,16,94,33.33
88,25,98,35.42
74,18,95,38.43
77,15,94,33.98
125,17,90,34.4
138,19,93,34.24
132,15,92,33.04
127,12,97,33.12
107,18,93,36.58
92,24,92,36.86
93,20,98,38.07
60,19,100,36.73
68,20,93,36
136,19,95,36.24
89,15,97,35.68
114,18,100,37.79
107,14,90,38.15
109,15,95,37.29
72,13,92,35.27
102,23,93,33.49
79,16,97,37.13
77,19,90,37.09
117,16,91,36.46
134,13,95,36.52
61,13,98,39.85
104,15,92,38.17
117,19,98,35.99
132,13,99,35.98
60,22,100,38.86
88,22,95,33.32
95,21,91,34.81
90,23,91,39.29
108,24,98,37.21
88,14,99,38.59
124,20,97,34.62
137,14,90,39.91
88,16,98,34.32
85,15,90,34.61
110,12,94,39.91
126,16,96,33.68
71,12,96,38.9
63,19,92,39.23
115,14,98,39.08
72,13,100,37.24
85,25,94,35.36
102,14,95,34.05
88,24,97,34.49
126,15,92,37.49
91,23,99,37.28
72,23,99,33.32
66,15,91,38.46
113,16,97,37.23
81,20,97,36.16
67,17,92,34.62
99,12,92,35.58
94,25,97,38.98
74,15,92,35.51
125,21,97,39.7
122,15,94,36.29
96,14,100,37.5
97,22,93,37.68
84,20,91,35.33
111,14,100,37.92
110,18,97,37.16
111,16,90,36.82
139,20,95,35.45
123,19,97,39.49
128,16,96,39.83
69,16,92,34.58
63,23,90,38.74
83,15,96,34.26
92,22,100,35.75
100,13,90,33.87
92,22,91,38.83
68,22,92,39.47
98,17,96,34.4
80,22,91,33.66
83,24,90,35.76
75,21,90,37.95
135,22,94,34.43
66,17,98,34.72
125,22,97,36.01
79,14,94,36.47
111,19,93,34.58
75,25,99,34.85
95,12,98,38.75
129,16,96,33.67
100,17,91,36.3
68,14,93,35.92
80,19,97,34.84
96,25,95,35.85
98,21,91,33.6
94,17,93,39.89
86,25,91,39.55
121,12,93,38.31
66,16,96,39.3
100,19,97,37.7
103,23,99,40
92,23,93,37.61
80,23,100,34
92,13,99,36.79
81,23,93,37.08
79,23,90,34.36
83,23,97,33.68
90,12,90,37.53
95,23,93,39.58
126,20,94,37.87
72,18,98,35.29
82,13,98,39.39
82,25,90,33
103,23,91,36.96
72,12,93,36.26
86,21,98,35.74
120,17,96,36.09
122,25,98,35.38
81,25,94,36.98
73,20,91,34.09
70,15,93,33.99
97,21,92,39.42
107,12,91,38.04
138,12,91,39.56
72,16,92,36.96
70,17,94,37.87
73,20,92,37.52
93,23,94,35.79
97,19,97,36.89
63,25,91,37.91
134,17,94,33.92
64,16,95,34.18
113,12,95,34.93
77,19,95,39.19
70,25,98,34.86
71,16,94,34.18
72,18,96,39.88
128,25,99,34.22
118,15,93,37.33
132,18,99,36.15
100,22,96,39.07
64,19,91,38.69
132,14,91,38.07
95,13,98,37.13
113,15,98,33.71
67,24,100,33.35
115,22,100,38.3
81,22,90,34.59
66,20,100,36.71
122,23,100,33.68
65,24,98,37.69
76,22,96,38.03
80,20,93,38.3
118,13,94,38.08
61,20,95,39.38
129,21,94,38.09
66,20,96,35.74
72,20,100,33.05
111,18,94,33.81
63,15,90,38.96
114,21,95,36.92
102,25,91,36.93
97,13,95,34.03
89,16,97,37.86
109,22,93,38.29
80,20,94,34.41
103,14,91,39.15
137,18,91,33.46
132,25,100,33.8
78,22,96,35.77
136,20,95,34.34
97,19,93,38.79
139,24,90,33.83
77,22,94,33.94
103,23,95,35.15
73,20,100,36.14
67,12,92,36.27
63,19,96,34.77
136,14,99,33.94
68,23,93,37.9
112,23,100,36.23
85,21,92,37.33
112,13,91,33.53
101,15,93,36.11
124,17,91,36.21
94,12,91,36.33
118,13,91,37.36
86,24,95,34.57
101,14,98,38.54
92,23,91,39.46
92,23,94,35.85
82,16,98,34
77,12,95,33.02
89,22,98,33.24
138,24,93,35.3
135,21,94,38.45
123,16,98,36.71
139,19,95,39.87
68,24,97,38.89
61,23,100,38.74
136,14,90,35.9
106,14,91,39.59
69,18,90,35.98
127,12,94,39.47
113,16,100,37.9
131,16,95,39.28
97,20,95,33.56
89,16,100,36.47
73,17,96,37.85
109,16,90,39.63
135,23,100,35.54
130,13,90,35.7
83,20,95,34.11
76,15,98,37.51
120,24,90,37.84
95,18,95,34.9
112,21,97,37.56
65,25,100,39.06
109,21,98,39.73
102,13,94,39.62
61,17,95,38.23
84,23,91,35.9
106,20,92,35.98
127,17,98,38.14
86,18,97,35.59
97,25,91,39.01
77,17,95,35.03
91,16,97,37.8
131,17,97,39.28
97,13,95,39.33
131,16,97,39.89
60,18,98,37.53
140,20,91,35.98
93,18,96,39.7
100,24,94,35.75
110,17,95,34.55
69,14,95,39.79
93,16,100,38.66
72,19,95,35.08
91,24,98,35.07
94,25,91,38.99
70,13,96,34.73
122,18,90,38.9
60,13,99,35.51
131,23,98,35.07
80,19,90,33.01
128,20,100,37.21
103,18,91,35.97
79,23,100,34.5
103,13,97,34.08
122,18,93,34.43
123,23,97,34.75
125,22,91,34.23
89,17,92,38.8
113,18,90,37.16
139,15,99,39.86
122,17,98,37.19
64,19,100,35.29
122,25,96,35.2
69,13,93,36.49
90,12,90,37.36
73,23,99,34.13
117,15,95,34.49
80,25,98,37.75
78,15,93,38.06
96,22,97,35.66
135,15,93,35.93
125,20,96,34.49
73,13,95,34.29
113,19,93,33.38
96,12,100,33.3
105,16,98,35.4
132,13,94,36.03
72,23,91,33.03
134,15,94,37.42
105,17,98,39.88
63,25,93,39.96
70,16,92,33.01
93,13,92,34.7
132,13,91,34.6
131,16,94,38.09
118,16,99,38.35
113,12,95,37.16
67,20,97,33.92
111,13,91,36.9
82,25,93,37.48
131,24,95,35.83
122,17,91,33.77
103,14,95,37.16
127,21,97,35.99
107,24,99,38.51
76,13,100,34.99
139,25,93,39.61
90,25,99,34.55
121,15,97,34.34
77,24,100,36.49
104,25,91,35.79
100,14,94,39.98
113,22,94,35.51
93,22,98,38.19
130,17,92,33.62
97,16,91,37.37
97,14,97,36.84
93,17,91,34.56
71,15,97,34.87
127,14,92,38.18
100,14,95,36.36
94,14,95,33.67
71,18,92,33.21
87,20,99,33.78
89,20,99,37.91
134,25,92,38.16
120,24,93,34.87
92,21,91,37.07
103,21,95,38.22
124,15,100,39.51
140,15,95,35.33
129,14,91,39.74
126,21,95,33.75
72,19,90,33.38
124,23,100,34.02
121,17,92,34.54
132,22,90,35.94
82,15,90,34.28
63,19,90,35.97
102,17,93,35.77
124,18,94,36.77
105,21,94,36.47
137,19,95,35.86
140,21,97,34.31
111,21,95,35.48
61,17,96,38.97
78,21,91,37.59
83,24,95,36.48
98,19,92,35.17
91,23,92,34.96
70,14,98,35.11
61,16,97,33.91
112,13,95,37.69
73,20,90,33.2
131,19,97,35.27
96,20,96,33.66
130,25,92,35.39
109,19,92,39.08
94,18,97,35.81
118,19,91,39.77
120,17,90,33.57
114,12,93,36.68
92,14,99,34.65
73,19,94,33.14
118,18,100,37.56
88,12,94,33.05
66,20,95,35.13
80,19,93,38.53
65,22,94,39.65
60,25,99,36.99
101,15,91,40
140,17,91,37.15
83,20,94,36.78
125,25,100,37.23
102,24,95,38.78
69,23,91,36.36
74,20,95,36.54
71,24,96,34.74
125,15,97,38.26
81,22,91,33.53
68,16,90,36.13
118,25,97,39.6
136,14,91,39.03
60,14,97,36.5
86,12,100,38.32
120,20,99,33.61
126,20,91,35.21
101,18,93,39.76
130,17,95,39.38
78,17,97,33.32
63,23,93,36.59
136,22,93,39.71
124,24,93,33.09
127,23,99,38.28
121,17,97,33.17
105,15,99,39.28
137,13,96,36.65
81,17,94,34.04
110,20,96,38.43
138,23,98,33.6
108,16,93,35.06
140,16,100,34.26
92,21,97,34
79,12,97,36.24
95,18,92,35.73
119,24,95,38.11
93,21,91,35.18
60,25,92,35.79
133,18,92,34.81
71,21,100,33.18
85,19,99,38.56
99,20,100,34.11
100,13,97,33.05
60,12,96,34.66
124,16,95,37.26
77,15,93,33.47
107,17,96,34.79
110,25,98,37.56
74,23,92,33.68
83,18,95,35.8
120,21,95,39.77
118,21,92,34.9
88,21,94,39.81
77,17,95,38.52
63,20,98,39.55
71,15,100,33.69
67,15,98,37.81
79,19,95,38.95
62,25,93,39.44
108,23,94,34.03
120,18,93,39.1
135,19,96,36.1
108,20,98,35.45
120,24,92,35.21
80,20,99,35.28
120,17,93,37.57
119,12,93,39.1
79,24,100,38.38
68,20,99,36.6
112,18,91,39
84,13,97,36.88
102,13,100,34.54
118,15,95,36.79
73,17,100,39.92
134,17,93,35.03
72,23,98,37.56
83,15,98,38.04
88,20,90,35.41
100,12,90,35.66
97,22,97,34.91
85,19,94,35.25
104,15,98,33.11
134,22,93,37.26
104,13,98,37.71
131,24,97,39.18
75,17,97,34.63
111,20,99,37.11
112,14,94,36.12
91,13,95,37.51
71,20,95,35.34
64,25,98,38.52
138,19,90,39.66
93,25,98,36.28
107,21,100,36.12
61,22,95,33.66
129,20,91,38.72
68,19,98,34.02
137,12,92,36.93
98,15,100,37.51
67,18,97,36.26
115,18,96,35.64
95,13,95,35.53
73,17,94,33.35
102,15,100,34.17
135,24,91,39.59
140,24,98,34.29
113,18,91,35.78
68,22,92,35.46
114,19,94,38.15
117,17,94,38.48
110,25,93,35.89
68,12,97,37.09
97,16,92,36.54
116,17,96,35.59
116,17,93,38.52
78,12,97,38.75
90,21,97,39.03
130,23,92,37.45
91,12,93,33.1
88,25,90,37.8
110,13,97,39.09
96,23,99,34.58
123,24,99,33.23
117,25,98,38.17
116,25,91,34.85
94,14,100,34.44
88,19,97,34.7
99,12,90,35.55
67,22,96,38.7
74,15,90,34.08
63,18,98,37.85
89,24,93,33.47
124,21,94,33.2
86,19,92,34.18
63,15,96,34.55
68,13,90,37.84
129,20,96,35.54
80,24,99,33.61
103,13,100,38.31
140,22,94,36.52
139,13,95,33.78
133,21,97,39.35
122,18,98,35.61
68,24,97,35.18
80,17,97,33.43
123,13,98,34.43
140,15,93,33.04
61,21,95,34.39
125,23,94,36.08
65,22,92,36.31
108,19,96,34.12
73,25,96,35.87
76,24,92,37.51
96,18,100,37.49
115,19,100,36.9
66,22,94,38.65
112,18,92,39.27
133,13,96,37.79
81,18,94,36.47
122,19,99,39.25
60,23,98,33.73
78,15,92,36.06
135,24,98,34.56
130,24,96,33.35
133,25,93,33.88
74,19,94,36.44
101,16,93,33.5
90,19,97,35.49
119,24,99,39.23
84,24,98,33.62
115,18,100,39.61
60,14,90,36.21
140,13,92,39.8
98,14,90,39.67
68,14,95,39.14
103,21,93,38.73
136,13,94,36.53
99,12,91,36.35
84,15,95,34.05
68,23,98,35.45
130,20,91,35.46
91,24,90,33.44
86,18,90,36.82
63,25,99,39.39
131,22,93,38.07
101,17,92,38.86
130,20,93,37.16
118,14,96,33.48
92,16,90,33.49
89,14,97,36.49
110,12,99,34.74
125,22,91,39
102,25,93,33.24
67,21,91,39.01
95,24,90,34.92
92,19,93,38.64
90,25,92,38.82
99,15,96,37.41
111,22,91,34.89
81,25,96,34.42
81,23,96,34.12
126,21,100,38.46
72,25,94,38.74
107,24,97,33.65
88,22,98,34.55
119,23,91,37.17
99,20,93,34.52
75,16,92,33.54
64,12,99,38.98
118,14,95,35.16
137,18,97,35.14
103,24,99,35.73
105,25,90,39.64
73,23,94,37.85
100,17,94,33.13
90,21,95,34.83
83,12,99,34.82
83,13,93,38.95
122,20,90,39.72
112,12,97,39.17
109,22,92,37.42
116,25,93,38.3
112,20,98,34.27
73,12,94,38.51
80,22,96,38.74
66,15,90,34.51
110,19,92,35.79
110,21,99,33.31
121,19,90,38.68
119,16,97,37.33
117,25,93,33.89
101,22,100,37.55
129,18,90,37.02
95,13,94,37.92
103,16,99,38.52
67,20,92,34.34
87,20,99,36.83
111,16,92,39.77
116,12,91,39.8
120,16,99,37.55
65,12,95,39.73
75,19,96,38.69
139,21,92,36.54
79,14,99,37
129,22,95,38.01
117,20,98,33.87
115,21,91,36.45
126,18,99,33.59
105,13,98,35.02
90,14,98,38.21
132,13,94,39.39
81,12,99,39.55
102,16,93,39.08
113,14,96,34.27
127,15,90,38.99
112,16,91,38.42
118,13,98,36.48
94,23,90,33.75
137,21,93,34.32
122,12,96,35.84
109,24,92,37.02
112,16,98,33.59
98,19,92,39.92
68,21,94,34.02
117,13,99,39.94
92,16,100,38.63
97,17,90,38.93
61,14,99,33.66
65,22,100,36.12
72,12,95,37.12
135,12,98,34.96
116,18,99,36.55
78,12,96,33.18
113,20,98,35.1
95,24,96,37.84
104,13,90,39.54
133,24,96,35.94
99,13,100,36.32
91,14,96,37.31
108,22,94,38.91
77,22,97,36.15
113,24,92,35.74
65,18,93,39.17
100,16,94,36.86
97,24,92,34.07
114,13,94,36.42
106,22,93,38.29
138,15,92,39.62
137,22,97,39.66
120,14,91,33.85
103,21,99,33.79
68,19,96,38.42
85,20,98,33.45
106,23,92,37.57
71,18,99,39.53
88,13,96,38.3
62,24,96,34
85,19,97,35.76
66,13,94,33.8
140,17,95,34.87
76,20,95,39.46
96,19,90,38.7
110,25,96,36.01
69,14,93,36.95
131,12,96,36.22
108,23,94,38.13
109,12,93,37.33
102,14,90,39.16
92,20,95,34.41
131,15,97,36.78
138,24,91,33.65
84,19,91,34.55
105,19,92,36.52
102,12,94,34.7
124,21,95,37.87
125,17,97,34.64
73,22,97,35.09
111,17,94,37.82
93,12,91,36.23
108,19,100,34.36
110,13,95,38.27
133,23,92,35.67
69,17,94,34.75
134,23,90,33.62
130,20,94,37.27
90,18,96,33.61
107,21,94,36.15
139,19,95,39.33
73,12,100,34.17
98,24,93,34.78
84,16,95,37.96
103,13,93,36
85,23,94,33.7
101,21,100,35.47
72,23,92,35.84
120,16,94,39.22
115,20,96,37.62
95,16,96,33.81
107,12,95,36.51
121,13,93,35.11
118,17,98,34.01
129,18,91,36.65
94,12,93,39.56
127,17,98,33.17
131,22,97,36.4
115,18,99,33.02
129,12,98,37.3
129,21,98,38.54
70,17,92,37.49
101,16,90,34.59
80,17,97,33.97
123,24,93,38.95
97,13,97,33.6
84,21,92,39.81
106,14,98,36.27
70,12,99,38.26
102,14,90,39.66
107,23,94,34.16
65,25,100,39.03
86,19,95,37.51
130,15,95,33.42
83,24,99,36.58
104,12,99,34.57
104,17,93,35.49
63,12,94,33.42
114,16,92,35.02
130,12,94,34.82
86,25,99,35.74
105,22,100,36.74
79,20,92,38.75
113,13,93,34.17
93,24,93,36.29
95,23,90,39.45
121,21,100,39.79
66,17,90,37.34
137,20,98,35.35
107,21,96,35.07
129,13,91,38.55
129,12,94,36.22
78,20,97,38.24
140,18,91,36.94
89,20,96,33.81
102,18,92,33.99
125,15,94,39.28
137,18,95,36.78
60,20,94,38.28
91,19,92,37.65
135,24,100,36.23
63,17,95,37.56
60,12,98,33.74
60,17,93,35.29
97,14,99,38.13
102,21,94,39.06
104,22,93,36.75
91,12,90,33.49
99,20,97,33.56
70,24,96,34.37
112,25,92,38.88
107,12,91,36.07
123,16,98,37.81
137,21,91,35.99
67,21,93,39.59
73,19,92,33.76
124,15,99,38.42
135,12,100,37.21
117,12,98,37.69
64,23,94,36.08
93,13,93,35.17
68,15,91,36.09
124,23,92,35.35
103,22,96,37.06
109,23,93,36.95
82,12,95,35.09
98,14,93,33.82
82,19,97,36.58
119,17,93,37.76
77,23,97,39.8
94,16,99,36.69
64,14,94,35.78
135,18,93,33.92
135,18,95,34.01
76,21,90,36.74
132,12,100,38.77
77,16,96,34.24
124,23,95,36.66
94,21,98,35.04
84,15,95,35.87
132,17,92,33.36
96,21,97,37.75
115,22,99,39.99
128,20,98,33.78
126,20,94,33.02
76,19,91,35.32
139,17,92,34.47
135,17,90,37.55
139,13,95,36.44
115,17,94,38.04
124,18,97,39.89
100,15,100,37.31
83,23,94,33.08
71,19,94,36.36
97,23,92,36.65
79,17,95,36.73
119,24,98,35.72
135,17,99,33.01
80,14,100,33.1
71,14,96,34.6
